[ 3 16 17 15 14 18 25 19 29 22],1.0,0.9246575342465754,"(0.19047619047619047, 12)",0.861684607900622
[15 17 29 35 16 14 11 18 27  3],0.9928571428571429,0.8910256410256411,"(0.22641509433962265, 12)",0.8511809899587401
[ 6 17 14 15 35 18 29  3  5 16],1.0,0.9019607843137255,"(0.14285714285714285, 8)",0.8568831168831169
[16 15 17  7  5  9 27 18 21 13],1.0,0.87248322147651,"(0.1, 6)",0.864514652014652
[16  4 14 27 33  6 17 18  9 12],0.990990990990991,0.8148148148148148,"(0.1891891891891892, 14)",0.8702210070631123
[15 34 17 16 27  3 14 35 18 11],1.0,0.8472222222222222,"(0.23076923076923078, 15)",0.8626098901098901
[16 14 27  7 19 17 18 34 22 12],1.0,0.8275862068965517,"(0.15625, 10)",0.8721257689678742
[17 16  3 18 14  8 15  7 25 13],1.0,0.8947368421052632,"(0.17543859649122806, 10)",0.8549314907259532
[15 17  3  9 27 34 14 11 18 35],0.9906542056074766,0.8833333333333333,"(0.12359550561797752, 11)",0.8883618136249716
[15 18 16 34 17 35  8  5  3 25],1.0,0.8741721854304636,"(0.15517241379310345, 9)",0.8539700824659666
[16 17 18 34 15  6 23 12 29  8],1.0,0.9047619047619048,"(0.25806451612903225, 16)",0.8559248401054338
[18 15 16  7 17  6  5 14 34 27],1.0,0.8552631578947368,"(0.12280701754385964, 7)",0.8549814864606583
[17 15 18  9 27 20 33 13 34  3],1.0,0.9051094890510949,"(0.125, 9)",0.8740748899391952
[16 34  9 18 15 22  3 27 17 12],1.0,0.9078014184397163,"(0.1323529411764706, 9)",0.8645054255630459
[15 14 18  8 29 35 34  3 12 31],1.0,0.855072463768116,"(0.15492957746478872, 11)",0.8693141945773524
[16 18 15  9  7 13 27  4 14  6],0.9922480620155039,0.8590604026845637,"(0.05, 3)",0.8520695970695972
[17 18 15 16 13 12  3  8  7 22],0.991869918699187,0.8714285714285714,"(0.08695652173913043, 6)",0.8740305308726362
[16 17 15 27  6 35 18 13 10 33],1.0,0.8775510204081632,"(0.1774193548387097, 11)",0.853054069901164
[16 17 14 18 35 15 13  5 22 34],1.0,0.9084507042253521,"(0.19402985074626866, 13)",0.8664012033530616
[18 17 15 16  8 14 29 13  7 35],1.0,0.8450704225352113,"(0.11940298507462686, 8)",0.8682969379502181
[27 15 16 34 35 11 14 12 19 29],1.0,0.8972602739726028,"(0.19047619047619047, 12)",0.8663875328130753
[17  6 16 15 27 14 22 18 29  3],1.0,0.8639455782312925,"(0.11290322580645161, 7)",0.8625915499649597
[18 16 15 27 35 14  7 17 29  4],1.0,0.8652482269503546,"(0.1323529411764706, 9)",0.8559248401054338
[16  3 15 17 18 35 12 34  7 14],1.0,0.8972602739726028,"(0.1746031746031746, 11)",0.8511673194187537
[15 18  3 16 17  8 33 34 14 19],1.0,0.896551724137931,"(0.125, 8)",0.8654454317612214
[15  6 16  3 18 33  4 12 34 22],1.0,0.8741258741258742,"(0.12121212121212122, 8)",0.8597265892002734
[18 14 27 15 16  3 29  7  9 34],1.0,0.8787878787878788,"(0.18181818181818182, 14)",0.8778435749001975
[17 18 16 14  6 15 29 34 33 35],1.0,0.8954248366013072,"(0.10714285714285714, 6)",0.8606698564593301
[15 27 17 16 34  4  9 12  7 30],1.0,0.9328859060402684,"(0.21666666666666667, 13)",0.8568589743589744
[ 3  9 17 15 33 14  6  8 18 34],1.0,0.891156462585034,"(0.11290322580645161, 7)",0.8673444706121185
[18 15  3 34 14 16  6 17  8 35],1.0,0.8843537414965986,"(0.20967741935483872, 13)",0.8607140859473112
[16 34 18 12 35 17  6  8  9 27],1.0,0.8835616438356164,"(0.1746031746031746, 11)",0.858772955654971
[15 16 13 18 14 17 12  6 28 27],0.9836065573770492,0.8571428571428571,"(0.17391304347826086, 12)",0.8692640692640692
[15 18 14  6 16  7  4 34  8 27],1.0,0.8972602739726028,"(0.1746031746031746, 11)",0.8530313288607128
[15 16 17 18  3  6 35 13 14 27],1.0,0.8741721854304636,"(0.1724137931034483, 10)",0.8521243004106562
[16 18 17 12  6 34  7  3  9 29],0.9923664122137404,0.9027777777777778,"(0.23076923076923078, 15)",0.8568956043956044
[18 17 13 29 35 16 34 15  5  6],1.0,0.891156462585034,"(0.16129032258064516, 10)",0.8644827709083135
[15 18  3  6 27  7 16  5 17  8],0.9838709677419355,0.8591549295774648,"(0.1791044776119403, 12)",0.8502378090854019
[15 16 34  3 27 17 33 18  7 11],1.0,0.868421052631579,"(0.21052631578947367, 12)",0.8445187505601573
[16 34 27 14 15 22 33  5 35 17],1.0,0.8698630136986302,"(0.07936507936507936, 5)",0.8645189665244543
[17 27 16  6 18 14  3 13  9 15],1.0,0.9047619047619048,"(0.11290322580645161, 7)",0.8559655925682366
[16 34 17  3 35 18 12  9 27 29],0.9926470588235294,0.9246575342465754,"(0.2222222222222222, 14)",0.8683331767592181
[18  3 16  7 34 15 14 17 12  8],1.0,0.8811188811188811,"(0.15151515151515152, 10)",0.8606926406926407
[15 16  6 17 22  3 27 34 14 12],1.0,0.8333333333333334,"(0.1694915254237288, 10)",0.8540123034859878
[18 16  6  4 17 22  3 15  8 25],0.9927536231884058,0.9133333333333333,"(0.22033898305084745, 13)",0.8568740031897928
[18 15 34  6  9  7 13 33  3 35],1.0,0.87248322147651,"(0.21666666666666667, 13)",0.8568498168498169
[16 27 18 15 14 17  3 34 12  6],1.0,0.9064748201438849,"(0.1, 7)",0.8711904761904762
[16 15 18  5  3  9 12 34 17 33],0.9925373134328358,0.910958904109589,"(0.1111111111111111, 7)",0.853049426668783
[17 27  7 15 16 13  3 12 10 34],1.0,0.8840579710144928,"(0.19718309859154928, 14)",0.8740624287992709
[16 17  6 18 14 15  3 35 34 13],1.0,0.875,"(0.14035087719298245, 8)",0.8559339106058987
[15 18 17  6 16 29  3 14  7 13],1.0,0.881578947368421,"(0.21052631578947367, 12)",0.8501968838511618
[34  6 14 17 16  3 35  4 27  7],1.0,0.9266666666666666,"(0.22033898305084745, 13)",0.8549373433583961
[16 18 34  3 29 27 12  7 15 33],0.9851851851851852,0.869281045751634,"(0.19642857142857142, 11)",0.8606926406926407
[15 17 14 34  3 27 33 16  6  9],0.9923076923076923,0.9084507042253521,"(0.1791044776119403, 12)",0.8635576014573271
[15 18 17  6  9  3 34 16 12 13],1.0,0.9103448275862069,"(0.078125, 5)",0.8597357028935978
[15 18 27 16  7 14 17  3 35 21],1.0,0.8905109489051095,"(0.125, 9)",0.8759750518044358
[16 17 34 15 18 27 29 33  7  8],1.0,0.8843537414965986,"(0.20967741935483872, 13)",0.8607139995615924
[15 18 14 17 16 34 30 27  6 35],1.0,0.9139072847682119,"(0.13793103448275862, 8)",0.8616529259382839
[15 18  3 16 17 14 27 34  7 12],1.0,0.875,"(0.22807017543859648, 13)",0.8625871226968759
[17 18 16 12 14 13  6  5  7 11],1.0,0.8972602739726028,"(0.14285714285714285, 9)",0.8654532928616241
[16 18 17  6 35  5 22 34 29  8],1.0,0.8639455782312925,"(0.20967741935483872, 13)",0.8559021854507014
[18 17 14 15  8  7 12  3 35  5],1.0,0.88,"(0.15254237288135594, 9)",0.864520391888813
[15 18 17  6 27 16  9 13 14 28],1.0,0.8805970149253731,"(0.17333333333333334, 13)",0.8730677655677657
[16 18 15 34  3 35 12  8 17 27],1.0,0.8611111111111112,"(0.24615384615384617, 16)",0.8616208791208791
[16 15 18 14 17  9 11  8 13 33],1.0,0.8785714285714286,"(0.11594202898550725, 8)",0.8692640692640692
[16 15 17 14 18 27 29  8 34  7],1.0,0.9056603773584906,"(0.18, 9)",0.846382783882784
[17 18 14 15 33 11 12 16 29 13],1.0,0.94,"(0.1016949152542373, 6)",0.8654545454545455
[15 18 16  5  3 33 35  7 34 17],0.9923076923076923,0.8716216216216216,"(0.14754098360655737, 9)",0.8606880838459787
[15 27 16 18  8 34 35 14 33 17],1.0,0.9361702127659575,"(0.19117647058823528, 13)",0.864519052910173
[ 3 18  6 34  9 22 27 33 17 15],0.9923664122137404,0.896551724137931,"(0.15625, 10)",0.8664251537935748
[16 17 15 34 20  6 12 14  8  9],0.9928571428571429,0.8853503184713376,"(0.07692307692307693, 4)",0.8502013543121052
[18 16 15 27 34 29  4  6 17 12],1.0,0.9047619047619048,"(0.16129032258064516, 10)",0.8654669202087512
[17 16  3 18 27 11 34 14 15 22],1.0,0.8972602739726028,"(0.23809523809523808, 15)",0.8511491352249646
[15 17 16 29 14 27 35  9  8 34],0.9921875,0.8410596026490066,"(0.20689655172413793, 12)",0.8444733548649737
[16  6 15  5 17 27  3 18 11 22],1.0,0.8974358974358975,"(0.1509433962264151, 8)",0.8511538216502048
[18 14 34 17 27  3 12 16 29  5],0.9926470588235294,0.8940397350993378,"(0.1206896551724138, 7)",0.8635530878035244
[16 17 18 15 14  6 33  9 27  7],1.0,0.9214285714285714,"(0.14492753623188406, 10)",0.8625700615174299
[17 18 16  6 27  3  4 15 12 22],1.0,0.8758620689655172,"(0.171875, 11)",0.8664114832535885
[16 17 15 14 29  7 11 34 18  6],1.0,0.9225806451612903,"(0.24074074074074073, 13)",0.8520802005012532
[15 18 14 17  9 27 16  7  6 11],0.9929078014184397,0.9032258064516129,"(0.18518518518518517, 10)",0.8492276144907726
[16 18 17  3  9  7 34  5 35 12],1.0,0.9019607843137255,"(0.14285714285714285, 8)",0.843531556163135
[17 18 16 14  7  6 15  8 12 33],0.9844961240310077,0.8581081081081081,"(0.22950819672131148, 14)",0.8597129186602871
[16 15 14 18 17  3  9  6 34  7],1.0,0.9103448275862069,"(0.203125, 13)",0.8597357028935978
[17 15 18 16 27  7  6 22 30 13],1.0,0.8940397350993378,"(0.1724137931034483, 10)",0.8587865830020981
[18 15 16 34  5  8 17  6  3 33],1.0,0.8382352941176471,"(0.1232876712328767, 9)",0.8740521057058845
[15 16 14 18 33  6 34 17 22  4],1.0,0.8602941176470589,"(0.1506849315068493, 11)",0.877857159054465
[17 27  7 16 34 14  5 18  3 15],1.0,0.920863309352518,"(0.18571428571428572, 13)",0.8568772893772895
[16 18 14 15 13 27 17 12  5  6],1.0,0.8874172185430463,"(0.20689655172413793, 12)",0.8511537784573454
[17 34 16 27 15 18 35 22 28  3],1.0,0.8958333333333334,"(0.09230769230769231, 6)",0.8673351648351648
[15 16 17 18  6 14 19  7 33  4],0.9927536231884058,0.8896103896103896,"(0.18181818181818182, 10)",0.8616391941391942
[17 18 16  3 27  4 15  7 34 12],1.0,0.8766233766233766,"(0.14545454545454545, 8)",0.853974358974359
[14 18 17 22 34 13 15 33 10  9],1.0,0.9276315789473685,"(0.10526315789473684, 6)",0.8454029947769035
[16 17  8  9  3 22 34 27 14  6],0.992,0.9051094890510949,"(0.19444444444444445, 14)",0.8731088816396874
[15 17 16 18 34  9 14  3 33 11],1.0,0.9210526315789473,"(0.19298245614035087, 11)",0.8482693377130893
[15 27  4 16  7 17 14 29 30 18],1.0,0.8905109489051095,"(0.16666666666666666, 12)",0.8559293537592364
[16 15 18 14 27 12 13 34  3 10],1.0,0.9074074074074074,"(0.19148936170212766, 9)",0.8530311992821347
[18 35 17  6 16 33 34 14 12 15],0.9916666666666667,0.875,"(0.1506849315068493, 11)",0.8664420422015834
[17 16 14 18 15  3  6 29 33  4],1.0,0.8794326241134752,"(0.10294117647058823, 7)",0.8683105221044857
[ 3 14 15 18  7 34 33 16 11 35],1.0,0.8765432098765432,"(0.1702127659574468, 8)",0.8511628921506696
[15 14 17 27  3 29 34 18  6 16],1.0,0.8896551724137931,"(0.203125, 13)",0.8616495784916838
[18 27 14  5 34  3 15 17  6 16],1.0,0.9057971014492754,"(0.19718309859154928, 14)",0.8654591023012076
[15 16 14 18  9  6  7 34 17 22],1.0,0.8695652173913043,"(0.18309859154929578, 13)",0.8711733880154933
[15 27  7 12 17 34  5 18  6  3],1.0,0.8933333333333333,"(0.2033898305084746, 12)",0.8587650945545683
[16 15 18 17 14 33 35  6 34 29],1.0,0.8859060402684564,"(0.13333333333333333, 8)",0.8521153846153846
[15 16 18 34 14 17  3 27 13  9],0.9831932773109243,0.8357142857142857,"(0.2028985507246377, 14)",0.8625882889040785
[18 16 27 17 34  3 15 35 14  6],1.0,0.8592592592592593,"(0.12162162162162163, 9)",0.8740578719526088
[15 18 16 17 34 35 29 22 27 14],0.9928571428571429,0.9025974025974026,"(0.16363636363636364, 9)",0.8520970695970697
[15  3 18 16 12 14  8 29 17 33],1.0,0.9025974025974026,"(0.16363636363636364, 9)",0.855915750915751
[16 27 18 35 15 34 17 13  8 12],1.0,0.875,"(0.1643835616438356, 12)",0.8712085901958689
[18 16 17 14 15  7 29 34 33  6],1.0,0.9166666666666666,"(0.13846153846153847, 9)",0.8626190476190476
[18 16 14 27 17 13 34 12 15  5],1.0,0.8843537414965986,"(0.12903225806451613, 8)",0.8588047240030278
[18 14 16 34 17 27  6 15 13  9],0.9929577464788732,0.8980891719745223,"(0.1346153846153846, 7)",0.8530495994402205
[17 27 16  6 15 34 18  3 14  8],1.0,0.8523489932885906,"(0.13333333333333333, 8)",0.8577838827838828
[ 3 18  8  6 15 14 12 17 16  7],1.0,0.831081081081081,"(0.14754098360655737, 9)",0.8511232627022102
[16 15 14 22 12 29 18 13 34  5],1.0,0.9343065693430657,"(0.1527777777777778, 11)",0.8654669634016103
[15 16 17 35 27  8  7 18 12 33],0.9925373134328358,0.8866666666666667,"(0.2542372881355932, 15)",0.8444976076555024
[18 16 15 17 34  3 13 33  5  6],1.0,0.875,"(0.13846153846153847, 9)",0.8673809523809524
[16 18  3 14 27  6 15  9 12 17],1.0,0.8561643835616438,"(0.09523809523809523, 6)",0.854940690804996
[ 6 29 18  9 15 27 12 10  3 17],1.0,0.8936170212765957,"(0.14705882352941177, 10)",0.8644692299469051
[18 15 17 29 13  7 16 14  9  4],0.9844961240310077,0.9071428571428571,"(0.15942028985507245, 11)",0.8711825017088175
[17  6 14 33 16 13 15 18 27 12],0.9921875,0.8581081081081081,"(0.14754098360655737, 9)",0.8664297106402369
[15 17 16 27  5 33  4  7 22 35],1.0,0.8954248366013072,"(0.17857142857142858, 10)",0.8616450216450217
[18 15 34 16  5 13 17 29 12  7],1.0,0.9225352112676056,"(0.1791044776119403, 12)",0.8664057170068645
[16 14 15 17  6 34 18  5  7 30],1.0,0.8439716312056738,"(0.14705882352941177, 10)",0.8625599111954811
[15 18 14  9 16 12  8 34 29  4],1.0,0.9013157894736842,"(0.12280701754385964, 7)",0.8625598248097625
[17 15 18  6 35 16  8  3 27 33],1.0,0.9433962264150944,"(0.16, 8)",0.8502197802197802
[ 6 14 17 16 15  9 34  3 22  4],1.0,0.900709219858156,"(0.16176470588235295, 11)",0.8644782140616514
[18 14 17 34 15  6 13 16 22  4],1.0,0.8661971830985915,"(0.1044776119402985, 7)",0.8673989800006263
[14 15 16 18 34  3 11 29  6 33],1.0,0.9328358208955224,"(0.17333333333333334, 13)",0.8740384615384615
[14 16 17 18  9 28 15 34 12 35],1.0,0.8918918918918919,"(0.13114754098360656, 8)",0.8597220323536113
[17 33 34  6 16 15 18  7 19 12],1.0,0.9014084507042254,"(0.208955223880597, 14)",0.8625961931973405
[17 18 27 15 16 14 34  3 33 12],1.0,0.9319727891156463,"(0.14516129032258066, 9)",0.8702380250496988
[16 18 15 17 34 27 14 29 13 33],1.0,0.8591549295774648,"(0.16417910447761194, 11)",0.8664376581263585
[14 17 16 29 13 34 33  3 27 12],0.9923076923076923,0.8835616438356164,"(0.1746031746031746, 11)",0.8645009119092432
[15 18 16 17 29 14 27  9 33 12],0.9921875,0.8698630136986302,"(0.12698412698412698, 8)",0.853040442554037
[16  3 18 17 11 27 29  4 15 14],1.0,0.9071428571428571,"(0.13043478260869565, 9)",0.8626065162907267
[15  3 16  9 27 17 12 18 34 14],0.9921875,0.8758620689655172,"(0.171875, 11)",0.8644976076555025
[16 27 15 34 17 14 12  7  3 10],0.9923076923076923,0.8543046357615894,"(0.22413793103448276, 13)",0.855906569525926
[16 15 34 14  3 29 27 11  7 17],1.0,0.903448275862069,"(0.171875, 11)",0.8673775347459559
[16 15 18 34 27 14 33  8  6 29],1.0,0.8695652173913043,"(0.14084507042253522, 10)",0.8769150148097516
[18 15  3 27 16 35 14 17 33  4],1.0,0.8767123287671232,"(0.19047619047619047, 12)",0.8606640902126059
[16 14 34 27  6 15 18 17 12 33],0.9923664122137404,0.87248322147651,"(0.15, 9)",0.8568498168498169
[18  7 14  8 34 35 27 12 17 13],1.0,0.8741258741258742,"(0.24242424242424243, 16)",0.8549555707450445
[16 17  3 18 27 19  6  4 15  7],0.9924812030075187,0.8979591836734694,"(0.14516129032258066, 9)",0.8540518033558693
[ 6  3 17 15 16 34 18 14  7 19],1.0,0.8851351351351351,"(0.14754098360655737, 9)",0.8597539302802462
[16 17 18 15 34  6 14  3 35 33],0.9924242424242424,0.8733333333333333,"(0.0847457627118644, 5)",0.8712189564821144
[15 16  7 18 14 12 27  9 33  6],1.0,0.8791946308724832,"(0.16666666666666666, 10)",0.8674175824175825
[15 18 17  9 14 16 33 10 34  3],1.0,0.8905109489051095,"(0.2222222222222222, 16)",0.866414873893048
[15 18  8  6 17 14  9 16 33 34],1.0,0.8671328671328671,"(0.19696969696969696, 13)",0.8549737981316928
[17 16 15 18 14 27  3 33 12 29],1.0,0.8451612903225807,"(0.3148148148148148, 17)",0.8492276144907723
[18 13 12 27 31 11  4  6 16 14],1.0,0.88,"(0.07142857142857142, 6)",0.8749920255183413
[18 17 16 27 15  3 29 13 14 34],1.0,0.8701298701298701,"(0.16363636363636364, 9)",0.8473809523809525
[17 15 16 34 14  6 13 19 18 12],0.9846153846153847,0.9142857142857143,"(0.15942028985507245, 11)",0.8616450216450218
[16 27 34 17 15 14 28  9 13  4],1.0,0.8235294117647058,"(0.2191780821917808, 16)",0.8683014947968802
[15  7 18  3 16 34 22 14 33  6],1.0,0.9256756756756757,"(0.19672131147540983, 12)",0.8492185007974482
[18 17  6  9 35 33 11  5  8 29],1.0,0.9448275862068966,"(0.1875, 12)",0.8654682159945318
[17 16 22 15 34  8  7 18 27  6],1.0,0.900709219858156,"(0.19117647058823528, 13)",0.8654351950535538
[34 18 16 17  6  8 12 15  7 19],1.0,0.8951048951048951,"(0.13636363636363635, 9)",0.8711961722488037
[18 16  3  7 27 14 15  6 34 12],1.0,0.9,"(0.1016949152542373, 6)",0.8625882889040785
[16 17 27 18 15 35  8 12 34  6],1.0,0.8791946308724832,"(0.13333333333333333, 8)",0.8597527472527473
[15 18 16 17 27  9 19 12  8  5],1.0,0.8843537414965986,"(0.1774193548387097, 11)",0.865489747634921
[16 15 18 34 27 35 17 12  8 20],0.9924812030075187,0.9103448275862069,"(0.203125, 13)",0.859703804966963
[16  3 18 17 14 15  6 33 29  9],0.9928057553956835,0.8846153846153846,"(0.22641509433962265, 12)",0.8568817347116175
[15 18 16 27  3 11 34  8 35 22],1.0,0.9130434782608695,"(0.09859154929577464, 7)",0.8740533151059466
[16 15  4 18 17 13  7  3  8 35],0.9919354838709677,0.8785714285714286,"(0.14492753623188406, 10)",0.8635452267031216
[18 27 15  7  6 16 22  3 29 34],1.0,0.8940397350993378,"(0.1896551724137931, 11)",0.8559066991045041
[15 35 18  6 16 14 27  3 33 22],0.9924242424242424,0.8675496688741722,"(0.13793103448275862, 8)",0.854051803355869
[16 15 27 17  3 33 18 22  6 14],0.9914529914529915,0.8345323741007195,"(0.17142857142857143, 12)",0.8683150183150182
[16 18  6 27  7 15 17 34 12 13],0.9916666666666667,0.8439716312056738,"(0.23529411764705882, 16)",0.8654805475558781
[17 16 18 29  5 34  9  4 13  3],1.0,0.9261744966442953,"(0.18333333333333332, 11)",0.8606868131868133
[16 18 33 14  6 12 29  5  4  3],1.0,0.924812030075188,"(0.23684210526315788, 18)",0.8607017543859647
[16 14 15 18  5 12 33 34 35  9],1.0,0.8974358974358975,"(0.18867924528301888, 10)",0.8540336191620801
[15 16 17 35  7 27  3 34  6 33],0.9846153846153847,0.8888888888888888,"(0.2, 13)",0.8635347985347985
[18 17 27 14  7 16  3 12 34 35],1.0,0.8940397350993378,"(0.1896551724137931, 11)",0.8482830082530756
[ 3 17 29  6 27 15 34 16 12 35],1.0,0.8102189781021898,"(0.08333333333333333, 6)",0.8616120007040436
[16 15 18 17 33  6  7 27 14  8],0.9924242424242424,0.8791946308724832,"(0.11666666666666667, 7)",0.8683333333333334
[15 18 17 16 27 35 14 22 34  3],0.9858156028368794,0.9266666666666666,"(0.22033898305084745, 13)",0.8549464570517202
[27 15 16 17 18 34 14  4  3 33],1.0,0.863013698630137,"(0.2222222222222222, 14)",0.8587593715007035
[16 17 34 13 15 27 18 14  6 33],1.0,0.8933333333333333,"(0.1016949152542373, 6)",0.8626019594440647
[15 16  3 34 33  5 17 10 18  6],1.0,0.8896551724137931,"(0.171875, 11)",0.8540077466393257
[18 17 14 16 34 15 11  6  3 27],1.0,0.8888888888888888,"(0.12307692307692308, 8)",0.8702655677655677
[17 16 15 18  6  7  8 14 27 12],1.0,0.8767123287671232,"(0.14285714285714285, 9)",0.8540110508930663
[18 15  3  5 12 14 16 17  4  9],0.9925373134328358,0.8866666666666667,"(0.11864406779661017, 7)",0.8511460469355207
[16  6 15 27 17 35 18  3  9 13],1.0,0.8698630136986302,"(0.20634920634920634, 13)",0.8606869608316352
[17 16 14 27 12 18 20 33 15  3],1.0,0.920863309352518,"(0.21428571428571427, 15)",0.8674084249084248
[14 16 18 15 17  6  7 35 25 34],1.0,0.8525641025641025,"(0.11320754716981132, 6)",0.8578206178954495
[18 16 14 12 34 17 15 29 27 13],1.0,0.8920863309352518,"(0.12857142857142856, 9)",0.8635897435897437
[17 16  5 18 27  6 15  9 12 22],1.0,0.8723404255319149,"(0.07352941176470588, 5)",0.8673944663468236
[15 16 18 14  4 17 22 11  6 12],1.0,0.8611111111111112,"(0.24615384615384617, 16)",0.8683333333333334
[18 15 17 27 16 14 29  9  6 35],1.0,0.9177215189873418,"(0.27450980392156865, 14)",0.8501936659831397
[16 17 15  6  7  3 27 33 18 14],1.0,0.8791946308724832,"(0.16666666666666666, 10)",0.8635714285714287
[15  3 27 34 29  9 13 17 14  4],1.0,0.8774193548387097,"(0.25925925925925924, 14)",0.8473228525860105
[17 16 18  9 34  6 33 15 11  4],1.0,0.8827586206896552,"(0.21875, 14)",0.8616267942583733
[16 17 18  6 14  3 10 29 35 12],1.0,0.9020979020979021,"(0.13636363636363635, 9)",0.8520938710412395
[16 14 27  9  3 35 34  5 18 29],1.0,0.8671328671328671,"(0.12121212121212122, 8)",0.859749373433584
[17 16  3  8 12 14 15 18  9  6],0.9921875,0.8246753246753247,"(0.16363636363636364, 9)",0.8578571428571429
[16 18 17  4 15 34  6  3 12 28],1.0,0.8368794326241135,"(0.20588235294117646, 14)",0.8654804611701593
[15 16 18  3 14  6 29 27  8 17],0.992,0.8322147651006712,"(0.16666666666666666, 10)",0.8597435897435897
[16 15 18 27 17 34 14 12  6 13],0.9925925925925926,0.8758169934640523,"(0.16071428571428573, 9)",0.8692914103440419
[ 3 18  6 16 35 14 17 29  4 34],1.0,0.8827586206896552,"(0.140625, 9)",0.876883116883117
[18  3 34 27 16 14  7 33  6  9],1.0,0.8333333333333334,"(0.18181818181818182, 14)",0.8711995196954039
[16 18 14  3 27  7 34 15 12  5],1.0,0.8840579710144928,"(0.08450704225352113, 6)",0.8768967874231031
[16 18 27 15 14  6 17 34  5 29],1.0,0.8881118881118881,"(0.15151515151515152, 10)",0.8692640692640694
[18 27  3 35 15 16 11 34 12 13],1.0,0.9470198675496688,"(0.1896551724137931, 11)",0.8625916795435378
